Name,Length,Name,Length,Name,Length,Name,Length,Name,Length,Name,Length
UPPP_BACSU,276,,,ARSR_ECOLI,117,,,O06145_MYCTU,163,RPIA_PROMA,237
XKDJ_BACSU,146,,,DSDX_ECOLI,445,,,O53398_MYCTU,301,LIPA2_PROMA,308
XTMB_BACSU,433,,,END1_ECOLI,235,,,I6YGA5_MYCTU,160,PCBC_PROMA,351
XDHE_BACSU,173,,,ELAD_ECOLI,403,,,O06826_MYCTU,473,RL1_PROMA,234
YCGB_BACSU,193,,,ELBB_ECOLI,217,,,Q6MWW6_MYCTU,1489,RL28_PROMA,78
YDCT_BACSU,88,,,ENTC_ECOLI,391,,,O06370_MYCTU,166,RS4_PROMA,202
YABA_BACSU,119,,,EUTD_ECOLI,338,,,O53377_MYCTU,570,MURC_PROMA,472
YBAK_BACSU,147,,,FDHE_ECOLI,309,,,O53158_MYCTU,609,NU4C_PROMA,557
YCGK_BACSU,324,,,FER_ECOLI,111,,,O53705_MYCTU,298,PHEB_PROMA,182
YBDO_BACSU,394,,,FLHA_ECOLI,692,,,O06389_MYCTU,131,PRMA_PROMA,304
YDHH_BACSU,165,,,GFCA_ECOLI,101,,,O53630_MYCTU,69,PEBB_PROMA,257
YCEB_BACSU,331,,,GREA_ECOLI,158,,,L7N6C0_MYCTU,101,PSTB_PROMA,273
YBFP_BACSU,295,,,GREB_ECOLI,158,,,I6Y4S7_MYCTU,144,RL20_PROMA,115
YCDB_BACSU,472,,,GLRK_ECOLI,475,,,I6XG38_MYCTU,424,RLMH_PROMA,145
YFMR_BACSU,629,,,GLRX2_ECOLI,215,,,O53968_MYCTU,342,HIS4_PROMA,256
YFNG_BACSU,322,,,GSH1_ECOLI,518,,,O06546_MYCTU,470,HSLO_PROMA,301
YNEN_BACSU,170,,,GSPE_ECOLI,493,,,P96826_MYCTU,322,CYB6_PROMA,218
YLBE_BACSU,79,,,GSPA_ECOLI,489,,,O69725_MYCTU,315,GATB_PROMA,492
YJFA_BACSU,157,,,HIS8_ECOLI,356,,,Q79FT7_MYCTU,30,HIS5_PROMA,213
YLAK_BACSU,442,,,HICA_ECOLI,58,,,O07229_MYCTU,210,AROB_PROMA,367
YOKK_BACSU,192,,,HPF_ECOLI,95,,,I6WZK3_MYCTU,80,ATPF_PROMA,171
YJPA_BACSU,85,,,INSB2_ECOLI,167,,,O53564_MYCTU,236,GLYA_PROMA,419
YGAD_BACSU,580,,,INSA6_ECOLI,91,,,O33333_MYCTU,459,IF3_PROMA,201
YKOW_BACSU,800,,,ILVI_ECOLI,574,,,O06560_MYCTU,558,HIS2_PROMA,226
YJZK_BACSU,68,,,IDI_ECOLI,182,,,O53567_MYCTU,354,GSA_PROMA,433
YOKG_BACSU,357,,,HYPC_ECOLI,90,,,I6X562_MYCTU,82,PETD_PROMA,160
YKUC_BACSU,430,,,INTZ_ECOLI,402,,,O53667_MYCTU,162,PSAB_PROMA,747
YOMY_BACSU,84,,,INSH7_ECOLI,326,,,O06133_MYCTU,132,QUEE_PROMA,225
YGAJ_BACSU,230,,,KAD_ECOLI,214,,,Q50584_MYCTU,347,PYRE_PROMA,192
YOMZ_BACSU,131,,,ISCA_ECOLI,107,,,O33249_MYCTU,207,RRF_PROMA,182
YLQH_BACSU,93,,,EMRB_ECOLI,512,,,O53728_MYCTU,171,PCBB_PROMA,349
YKVY_BACSU,363,,,FADA_ECOLI,387,,,P96409_MYCTU,421,QUEA_PROMA,370
YFHI_BACSU,397,,,FDNH_ECOLI,294,,,O69658_MYCTU,217,RIMO_PROMA,434
YKAA_BACSU,205,,,GSPK_ECOLI,327,,,L7N674_MYCTU,389,RL2_PROMA,287
YOTE_BACSU,48,,,HLDD_ECOLI,310,,,O86370_MYCTU,386,RSGA_PROMA,309
YFIG_BACSU,482,,,HTRE_ECOLI,865,,,I6X630_MYCTU,129,SASA_PROMA,381
YFIY_BACSU,325,,,IBPB_ECOLI,142,,,P71926_MYCTU,90,RL11_PROMA,141
YFKD_BACSU,264,,,INTA_ECOLI,413,,,O53511_MYCTU,221,RL5_PROMA,179
YITV_BACSU,255,,,K1PF_ECOLI,312,,,O05445_MYCTU,311,RNPA_PROMA,127
YOSR_BACSU,80,,,ASLA_ECOLI,551,,,I6YC49_MYCTU,467,RS15_PROMA,89
YFLJ_BACSU,45,,,CSE2_ECOLI,160,,,I6X9Y7_MYCTU,147,PSBT_PROMA,31
YESM_BACSU,577,,,CSPC_ECOLI,69,,,O53646_MYCTU,211,PURA_PROMA,437
YESE_BACSU,147,,,CSPI_ECOLI,70,,,I6X4K0_MYCTU,947,PURQ_PROMA,218
YETJ_BACSU,214,,,CYSP_ECOLI,338,,,P95210_MYCTU,123,RNH2_PROMA,191
YEZG_BACSU,151,,,DEOB_ECOLI,407,,,O86317_MYCTU,210,PSBK_PROMA,47
YHBI_BACSU,154,,,DCOS_ECOLI,732,,,O53745_MYCTU,79,RL3_PROMA,219
YEBG_BACSU,65,,,DCEB_ECOLI,466,,,P96819_MYCTU,308,RL6_PROMA,179
YXKI_BACSU,562,,,FHUB_ECOLI,660,,,O06609_MYCTU,131,RS9_PROMA,136
YYBE_BACSU,292,,,FUCA_ECOLI,215,,,O69697_MYCTU,346,RS8_PROMA,133
YUEI_BACSU,132,,,GCSH_ECOLI,129,,,O33227_MYCTU,82,PRMC_PROMA,293
YXKC_BACSU,180,,,HCAT_ECOLI,379,,,Q79FX1_MYCTU,111,PSBI_PROMA,42
YUZL_BACSU,48,,,HCAR_ECOLI,296,,,P71662_MYCTU,492,RS16_PROMA,131
YQGY_BACSU,81,,,HFLC_ECOLI,334,,,O06410_MYCTU,92,SECA_PROMA,946
YXEG_BACSU,185,,,HOKA_ECOLI,50,,,Q79FW0_MYCTU,289,PSAF_PROMA,183
YVCR_BACSU,259,,,IDLP_ECOLI,27,,,O06545_MYCTU,303,PSBF_PROMA,48
YQJY_BACSU,156,,,IBAG_ECOLI,84,,,P71538_MYCTU,667,PUR9_PROMA,518
YRRT_BACSU,213,,,HYPD_ECOLI,373,,,O07745_MYCTU,380,RL33_PROMA,65
YRZF_BACSU,215,,,INTQ_ECOLI,398,,,I6XFB7_MYCTU,209,RPOA_PROMA,312
YRAL_BACSU,87,,,INSH2_ECOLI,326,,,O07804_MYCTU,111,RS12_PROMA,124
YQBQ_BACSU,326,,,AAEB_ECOLI,655,,,P96396_MYCTU,537,RS13_PROMA,121
YPJB_BACSU,264,,,ACP_ECOLI,78,,,O06534_MYCTU,78,SPEE_PROMA,287
YPGR_BACSU,377,,,AHPF_ECOLI,521,,,O69667_MYCTU,233,RS21_PROMA,59
YQAE_BACSU,116,,,ACRR_ECOLI,215,,,P71923_MYCTU,480,ARGD_PROMA,419
YCLH_BACSU,226,,,ARNB_ECOLI,385,,,L7N673_MYCTU,85,GPMI_PROMA,540
YCBL_BACSU,226,,,CCMA_ECOLI,207,,,O53402_MYCTU,104,COMB_PROMA,243
YDBM_BACSU,381,,,CLCB_ECOLI,418,,,O50394_MYCTU,154,COAD_PROMA,161
YDBA_BACSU,272,,,CSPB_ECOLI,71,,,P95277_MYCTU,839,HIS7_PROMA,210
YDDH_BACSU,329,,,COF_ECOLI,272,,,I6XZC4_MYCTU,256,CRCB1_PROMA,124
YCGJ_BACSU,253,,,CYSC_ECOLI,201,,,I6X7G4_MYCTU,242,EFP_PROMA,186
YDEH_BACSU,148,,,DCUA_ECOLI,433,,,P96274_MYCTU,302,HIS1_PROMA,215
YDFQ_BACSU,112,,,FUCR_ECOLI,243,,,O07036_MYCTU,210,GSHB_PROMA,308
YDFA_BACSU,435,,,GLRX3_ECOLI,83,,,O06381_MYCTU,350,DAPB_PROMA,276
YBBJ_BACSU,160,,,HISM_ECOLI,238,,,O06603_MYCTU,333,ARGB_PROMA,304
YCEH_BACSU,363,,,HYCF_ECOLI,180,,,O06542_MYCTU,268,FUMC_PROMA,465
YBFK_BACSU,296,,,HYCI_ECOLI,156,,,O05310_MYCTU,122,GUAA_PROMA,528
YBDN_BACSU,285,,,INSI1_ECOLI,383,,,I6YBN6_MYCTU,234,HIS6_PROMA,257
YABM_BACSU,532,,,CRA_ECOLI,334,,,I6YB54_MYCTU,379,DNLJ_PROMA,685
YABE_BACSU,407,,,CSIE_ECOLI,426,,,O86351_MYCTU,327,GRPE_PROMA,242
YHJQ_BACSU,108,,,CRED_ECOLI,450,,,L7N6B2_MYCTU,330,EFTU_PROMA,399
YNEK_BACSU,142,,,CYSI_ECOLI,570,,,O53151_MYCTU,268,DCUP_PROMA,351
YNCM_BACSU,250,,,CSRD_ECOLI,646,,,O53632_MYCTU,249,GLMM_PROMA,461
YOBQ_BACSU,241,,,DGAL_ECOLI,332,,,O53407_MYCTU,354,DEF_PROMA,203
YNCB_BACSU,211,,,DHAK_ECOLI,356,,,P95202_MYCTU,239,FABH_PROMA,338
YOEC_BACSU,181,,,DGTP_ECOLI,505,,,P96820_MYCTU,492,FMT_PROMA,339
YJQA_BACSU,125,,,DTPD_ECOLI,493,,,O06171_MYCTU,445,GLGB_PROMA,755
YLBG_BACSU,90,,,FRSA_ECOLI,414,,,I6XFC2_MYCTU,155,ACP_PROMA,80
YOKE_BACSU,160,,,FTSL_ECOLI,121,,,O50418_MYCTU,308,DNAK2_PROMA,633
YLXM_BACSU,110,,,FUR_ECOLI,148,,,O33270_MYCTU,179,DXR_PROMA,412
YJKB_BACSU,250,,,GLCF_ECOLI,407,,,O53517_MYCTU,131,EFG_PROMA,691
YOLI_BACSU,129,,,GLRX4_ECOLI,115,,,I6XYM2_MYCTU,182,DER_PROMA,456
YOKA_BACSU,545,,,GSPL_ECOLI,387,,,I6YCN3_MYCTU,211,DNCH_PROMA,155
YNGA_BACSU,148,,,HOFO_ECOLI,146,,,I6YGL1_MYCTU,257,EFTS_PROMA,217
YKVP_BACSU,399,,,HYFJ_ECOLI,137,,,P71641_MYCTU,133,FOLD_PROMA,302
YFHE_BACSU,36,,,INSB3_ECOLI,167,,,P95227_MYCTU,560,CLPB_PROMA,864
YKZE_BACSU,58,,,INSH8_ECOLI,326,,,O07236_MYCTU,218,FBSB_PROMA,334
YOJE_BACSU,298,,,INSI4_ECOLI,383,,,O53972_MYCTU,437,G6PI_PROMA,533
YFJC_BACSU,255,,,KDPD_ECOLI,894,,,L7N6A7_MYCTU,110,CH10_PROMA,103
YHDC_BACSU,107,,,NMPC_ECOLI,365,,,O33189_MYCTU,255,SSRP_PROMA,165
YOAP_BACSU,251,,,NRDI_ECOLI,136,,,O53668_MYCTU,436,SYGA_PROMA,296
YOTI_BACSU,120,,,NUOB_ECOLI,220,,,I6Y3T7_MYCTU,386,RL17_PROMA,116
YOPI_BACSU,177,,,OGT_ECOLI,171,,,I6XEI0_MYCTU,75,SYL_PROMA,870
YESU_BACSU,220,,,PAL_ECOLI,173,,,O06397_MYCTU,105,TRPD_PROMA,341
YMZC_BACSU,90,,,PCNB_ECOLI,465,,,O07741_MYCTU,135,SYH_PROMA,421
YJCK_BACSU,181,,,PAAA_ECOLI,309,,,I6Y5H3_MYCTU,148,RSMG_PROMA,253
YHAM_BACSU,314,,,PHND_ECOLI,338,,,I6WZD7_MYCTU,139,TRPC_PROMA,293
YMDB_BACSU,264,,,PHNM_ECOLI,378,,,O50442_MYCTU,538,THF1_PROMA,214
YHBJ_BACSU,221,,,PGAB_ECOLI,672,,,O53484_MYCTU,300,RL9_PROMA,152
YEBD_BACSU,55,,,PPSA_ECOLI,792,,,O86320_MYCTU,560,RS2_PROMA,238
YUSS_BACSU,109,,,PRIB_ECOLI,104,,,O53977_MYCTU,135,SYE_PROMA,476
YYCQ_BACSU,82,,,PSIE_ECOLI,136,,,L7N6A9_MYCTU,91,YIDC_PROMA,382
YTCC_BACSU,407,,,PTHB_ECOLI,319,,,I6X7F2_MYCTU,220,SYR_PROMA,603
YURS_BACSU,91,,,PSPB_ECOLI,74,,,O53872_MYCTU,720,RS18_PROMA,73
YYDK_BACSU,236,,,PYRF_ECOLI,245,,,I6Y0X0_MYCTU,547,SYY_PROMA,416
YTFI_BACSU,226,,,RL28_ECOLI,78,,,O33221_MYCTU,276,THIC_PROMA,468
YTAF_BACSU,210,,,RNPH_ECOLI,228,,,I6Y4C4_MYCTU,336,YC48L_PROMA,339
YTRH_BACSU,113,,,RUTA_ECOLI,382,,,O33248_MYCTU,397,SYFA_PROMA,335
YULB_BACSU,258,,,SFSB_ECOLI,92,,,O05296_MYCTU,421,SYP_PROMA,603
YUEB_BACSU,1076,,,SLT_ECOLI,645,,,O06315_MYCTU,376,TIG_PROMA,467
YRKC_BACSU,186,,,MUG_ECOLI,168,,,P71883_MYCTU,515,TSAD_PROMA,356
YRZO_BACSU,47,,,OTSA_ECOLI,474,,,O06800_MYCTU,119,TRPA_PROMA,267
YXIK_BACSU,153,,,OTNK_ECOLI,388,,,I6YAE2_MYCTU,181,SYK_PROMA,502
YSMA_BACSU,147,,,OPPF_ECOLI,334,,,O53702_MYCTU,129,RBL_PROMA,470
YVPB_BACSU,250,,,PAAF_ECOLI,255,,,I6YGT7_MYCTU,114,RPOB_PROMA,1096
YRKI_BACSU,75,,,PBL_ECOLI,158,,,P71672_MYCTU,160,RRP3_PROMA,126
YQZO_BACSU,49,,,PHNG_ECOLI,150,,,Q6MWY3_MYCTU,221,RS11_PROMA,130
YRKJ_BACSU,261,,,PGK_ECOLI,387,,,P96859_MYCTU,288,RS14_PROMA,99
YWPE_BACSU,102,,,PHNK_ECOLI,252,,,I6YA00_MYCTU,136,UVRC_PROMA,640
YPKP_BACSU,206,,,PINQ_ECOLI,196,,,I6X8G2_MYCTU,68,PEBA_PROMA,241
RL30_BACSU,59,,,PHOU_ECOLI,241,,,O33364_MYCTU,300,PSBFL_PROMA,96
RL9_BACSU,149,,,POTI_ECOLI,281,,,O33346_MYCTU,603,PHS_PROMA,96
RS14B_BACSU,89,,,PPID_ECOLI,623,,,O53485_MYCTU,439,PCYA_PROMA,247
SAT1_BACSU,382,,,PURA_ECOLI,432,,,O06178_MYCTU,144,PETM_PROMA,32
SPSK_BACSU,283,,,PTH_ECOLI,194,,,O06550_MYCTU,121,RNZ_PROMA,320
TTUC_BACSU,354,,,PSUG_ECOLI,312,,,I6X548_MYCTU,223,RNC_PROMA,249
UGTP_BACSU,382,,,PSPE_ECOLI,104,,,O06422_MYCTU,171,SPEA_PROMA,648
YDDN_BACSU,339,,,RNH_ECOLI,155,,,L0TAD5_MYCTU,196,PTH_PROMA,204
YDBK_BACSU,246,,,RSMJ_ECOLI,250,,,Q6MWZ4_MYCTU,72,RS17_PROMA,88
YDED_BACSU,319,,,RUTG_ECOLI,442,,,O33229_MYCTU,386,PLSY_PROMA,205
YDCS_BACSU,89,,,SGCB_ECOLI,92,,,I6Y946_MYCTU,245,ATPE_PROMA,136
YBEF_BACSU,82,,,SSUC_ECOLI,263,,,O86336_MYCTU,272,DNAK1_PROMA,666
YBFF_BACSU,303,,,PHNE1_ECOLI,206,,,I6YE70_MYCTU,352,UVRB_PROMA,677
YCEF_BACSU,257,,,PHNH_ECOLI,194,,,O07248_MYCTU,443,YC52L_PROMA,180
YABG_BACSU,290,,,PEPD_ECOLI,485,,,O53976_MYCTU,221,YCF3_PROMA,173
YLAL_BACSU,161,,,PRP1_ECOLI,218,,,O53975_MYCTU,125,SYDND_PROMA,605
YHJH_BACSU,175,,,PTPC1_ECOLI,267,,,O07796_MYCTU,408,Y965_PROMA,419
YOCN_BACSU,77,,,PTFX1_ECOLI,831,,,O53190_MYCTU,394,RS20_PROMA,99
YLBC_BACSU,346,,,RCNB_ECOLI,112,,,I6YEA3_MYCTU,296,TRMFO_PROMA,468
YLAJ_BACSU,209,,,RAYT_ECOLI,165,,,P96857_MYCTU,359,RS7_PROMA,156
YOCB_BACSU,260,,,RFAY_ECOLI,232,,,O69654_MYCTU,110,RSMH_PROMA,305
YOKD_BACSU,272,,,RL29_ECOLI,63,,,O53325_MYCTU,495,SECD_PROMA,494
YNGF_BACSU,260,,,RL34_ECOLI,46,,,O69720_MYCTU,166,TILS_PROMA,336
YOMV_BACSU,236,,,RL362_ECOLI,46,,,O06823_MYCTU,202,RSMA_PROMA,279
YGAN_BACSU,178,,,RLMJ_ECOLI,280,,,O07411_MYCTU,554,Y435_PROMA,397
YOJM_BACSU,196,,,SGBE_ECOLI,231,,,O33273_MYCTU,124,RS3_PROMA,243
YKFD_BACSU,329,,,SLYA_ECOLI,144,,,P95160_MYCTU,463,RUVC_PROMA,155
YLQG_BACSU,576,,,NUOM_ECOLI,509,,,P71767_MYCTU,144,RS6_PROMA,210
YKVU_BACSU,445,,,PANZ_ECOLI,127,,,I6YDH3_MYCTU,77,YIDD_PROMA,79
YHDJ_BACSU,142,,,PDEI_ECOLI,782,,,O53776_MYCTU,252,SYFB_PROMA,837
YOTG_BACSU,105,,,PEPQ_ECOLI,443,,,O07173_MYCTU,122,RUVB_PROMA,356
YKZK_BACSU,55,,,PGPA_ECOLI,172,,,P96245_MYCTU,263,SYW_PROMA,339
YFKO_BACSU,221,,,PPDB_ECOLI,187,,,I6Y9Z5_MYCTU,84,RS19_PROMA,91
YOQC_BACSU,135,,,PPK1_ECOLI,688,,,O53147_MYCTU,287,THIE_PROMA,346
YHDX_BACSU,35,,,PTXB_ECOLI,161,,,I6X7B3_MYCTU,280,TRHO_PROMA,321
YOPC_BACSU,442,,,QUED_ECOLI,121,,,I6YA75_MYCTU,157,Y1271_PROMA,221
YOYD_BACSU,66,,,PXPA_ECOLI,244,,,L7N659_MYCTU,413,TAL_PROMA,335
YITQ_BACSU,195,,,RFAJ_ECOLI,338,,,O53507_MYCTU,352,YCF4_PROMA,193
YIZA_BACSU,159,,,RMLB2_ECOLI,355,,,O53697_MYCTU,400,SPEH_PROMA,123
YITY_BACSU,476,,,RLMA_ECOLI,269,,,O08446_MYCTU,226,SYV_PROMA,933
YERB_BACSU,331,,,RS13_ECOLI,118,,,P96272_MYCTU,147,TRMB_PROMA,213
YOSB_BACSU,59,,,SAPA_ECOLI,547,,,I6X8E6_MYCTU,112,SFSA_PROMA,251
YJBE_BACSU,218,,,SFMA_ECOLI,180,,,O07233_MYCTU,223,SYC_PROMA,499
YJCA_BACSU,118,,,NLPE_ECOLI,236,,,Q6MX19_MYCTU,28,TGT_PROMA,372
YETF_BACSU,231,,,NUOH_ECOLI,325,,,O53902_MYCTU,165,SECF_PROMA,321
YUEG_BACSU,73,,,OPGC_ECOLI,385,,,I6YAY5_MYCTU,182,THIG_PROMA,271
YHCR_BACSU,1217,,,PDXB_ECOLI,378,,,I6XVY0_MYCTU,280,TRUA_PROMA,289
YXLG_BACSU,258,,,PHYDA_ECOLI,461,,,I6XI16_MYCTU,147,ATPL_PROMA,82
YUIF_BACSU,442,,,PTHC_ECOLI,187,,,I6X5H3_MYCTU,360,CRCB2_PROMA,130
YXJL_BACSU,218,,,PTOCB_ECOLI,530,,,I6X5T4_MYCTU,413,CYSC_PROMA,201
YRHC_BACSU,76,,,PUTA_ECOLI,1320,,,I6XHD6_MYCTU,451,FABZ_PROMA,151
YUKJ_BACSU,225,,,PSTS_ECOLI,346,,,O69702_MYCTU,162,CSOS1_PROMA,103
YTXO_BACSU,143,,,RLMD_ECOLI,433,,,O53965_MYCTU,265,CINAL_PROMA,423
YXXF_BACSU,311,,,RPOA_ECOLI,329,,,Q79FX5_MYCTU,224,ACSF_PROMA,347
YXLE_BACSU,62,,,RPNB_ECOLI,296,,,O53185_MYCTU,302,CHLL_PROMA,296
SCO1_BACSU,193,,,SELU_ECOLI,364,,,L7N661_MYCTU,502,ATPF2_PROMA,153
TAPA_BACSU,253,,,SPEFL_ECOLI,34,,,O07243_MYCTU,204,COAE_PROMA,210
TAGH_BACSU,527,,,SUCC_ECOLI,388,,,O53764_MYCTU,339,DDL_PROMA,351
XKDX_BACSU,54,,,PTND_ECOLI,283,,,O53200_MYCTU,238,DNAJ_PROMA,378
XTRA_BACSU,68,,,PTYBC_ECOLI,474,,,O69703_MYCTU,353,DNAA_PROMA,461
YGAO_BACSU,157,,,RBSB_ECOLI,296,,,I6XEU5_MYCTU,332,ARLY_PROMA,462
YJZH_BACSU,64,,,RFC_ECOLI,388,,,P96923_MYCTU,279,ASSY_PROMA,402
YKOH_BACSU,454,,,RHMR_ECOLI,260,,,P96415_MYCTU,229,ATPG_PROMA,316
YNZE_BACSU,101,,,RHTC_ECOLI,206,,,I6WZ39_MYCTU,84,DAPAT_PROMA,408
YKZN_BACSU,56,,,RIMI_ECOLI,148,,,I6Y1K4_MYCTU,158,SYI_PROMA,969
YKYA_BACSU,223,,,RL13_ECOLI,142,,,P96935_MYCTU,301,Y479_PROMA,165
YJZJ_BACSU,59,,,RL31B_ECOLI,87,,,O53414_MYCTU,131,YQGF_PROMA,153
YNZC_BACSU,77,,,RLMC_ECOLI,375,,,O33313_MYCTU,150,THIL_PROMA,333
YHDG_BACSU,465,,,RPE_ECOLI,225,,,P95148_MYCTU,494,SYT_PROMA,643
YFJE_BACSU,152,,,RSMH_ECOLI,313,,,O06547_MYCTU,216,Y020_PROMA,115
YHEC_BACSU,363,,,RSPA_ECOLI,404,,,O53716_MYCTU,302,YBEY_PROMA,195
YHED_BACSU,453,,,RTCR_ECOLI,532,,,O06367_MYCTU,409,TRUB_PROMA,313
YOYE_BACSU,41,,,RTCA_ECOLI,338,,,P95198_MYCTU,140,SYA_PROMA,892
YGZB_BACSU,117,,,SETA_ECOLI,392,,,Q79FJ2_MYCTU,485,CLPP3_PROMA,216
YORV_BACSU,72,,,SUTR_ECOLI,178,,,O06232_MYCTU,352,CAPP_PROMA,1001
YHAA_BACSU,396,,,SURE_ECOLI,253,,,P72043_MYCTU,328,CLPP1_PROMA,196
YEZA_BACSU,68,,,SUCD_ECOLI,289,,,P94983_MYCTU,268,CYF_PROMA,310
YJDI_BACSU,159,,,SUFS_ECOLI,406,,,I6XWA1_MYCTU,472,ATPB_PROMA,488
YEAC_BACSU,320,,,NARQ_ECOLI,566,,,I6X8S7_MYCTU,487,DAPA_PROMA,302
YHAX_BACSU,288,,,NARK_ECOLI,463,,,O06817_MYCTU,766,ATPA_PROMA,505
YHCE_BACSU,253,,,NAGK_ECOLI,303,,,O69704_MYCTU,529,ASPA_PROMA,307
YEZD_BACSU,55,,,PSUT_ECOLI,416,,,O53400_MYCTU,129,CCSA_PROMA,316
YUXN_BACSU,291,,,PYRG_ECOLI,545,,,P96886_MYCTU,177,CHLB_PROMA,530
YTVB_BACSU,111,,,RADD_ECOLI,586,,,O07429_MYCTU,169,COBQ_PROMA,507
YTNM_BACSU,300,,,RFAC_ECOLI,319,,,I6Y7N2_MYCTU,286,COBS_PROMA,259
YVAM_BACSU,256,,,RHAS_ECOLI,278,,,O05784_MYCTU,527,CLPP2_PROMA,200
YUSN_BACSU,110,,,RHSB_ECOLI,1411,,,I6X654_MYCTU,721,UPPP_PROMA,289
YQJP_BACSU,319,,,RUSA_ECOLI,120,,,Q79FV6_MYCTU,882,Y144_PROMA,87
YYCJ_BACSU,264,,,RSXE_ECOLI,231,,,L7N658_MYCTU,269,,
YYZN_BACSU,52,,,SECF_ECOLI,323,,,I6XFF3_MYCTU,303,,
YXEO_BACSU,249,,,SCPC_ECOLI,492,,,O53480_MYCTU,213,,
YUZF_BACSU,78,,,SECB_ECOLI,155,,,I6YC95_MYCTU,564,,
YRZR_BACSU,63,,,SGBU_ECOLI,286,,,O50431_MYCTU,674,,
YQZM_BACSU,44,,,SKP_ECOLI,161,,,O69708_MYCTU,224,,
YVYG_BACSU,160,,,NIRC_ECOLI,268,,,I6Y4E8_MYCTU,263,,
YRZH_BACSU,43,,,NUOI_ECOLI,180,,,P95073_MYCTU,301,,
YRZI_BACSU,49,,,NUDB_ECOLI,150,,,I6YGR2_MYCTU,109,,
YVGK_BACSU,308,,,OSME_ECOLI,112,,,O05578_MYCTU,203,,
YQZF_BACSU,78,,,PAAY_ECOLI,196,,,O53311_MYCTU,382,,
YWLA_BACSU,120,,,PDEK_ECOLI,662,,,O53537_MYCTU,317,,
YWDK_BACSU,123,,,PNCB_ECOLI,400,,,P71751_MYCTU,281,,
YWRA_BACSU,178,,,PRPR_ECOLI,528,,,O05777_MYCTU,283,,
YQBA_BACSU,510,,,RACC_ECOLI,91,,,O06128_MYCTU,235,,
YPOC_BACSU,164,,,RL6_ECOLI,177,,,P71888_MYCTU,148,,
YQEI_BACSU,96,,,RLME_ECOLI,209,,,O33268_MYCTU,882,,
YPTA_BACSU,63,,,RPOC_ECOLI,1407,,,O53487_MYCTU,105,,
RSIX_BACSU,368,,,NEPI_ECOLI,396,,,I6XDU8_MYCTU,78,,
SPPA_BACSU,335,,,NRFF_ECOLI,127,,,O06393_MYCTU,324,,
SWRC_BACSU,1052,,,NUDL_ECOLI,192,,,Q79FS5_MYCTU,853,,
SWRD_BACSU,71,,,NUPX_ECOLI,416,,,I6YEF3_MYCTU,103,,
SSPE_BACSU,84,,,PLPHP_ECOLI,234,,,I6WX95_MYCTU,87,,
TRMR_BACSU,217,,,PT1P_ECOLI,748,,,I6X5U4_MYCTU,241,,
YCHF_BACSU,366,,,PUR5_ECOLI,345,,,I6XHG6_MYCTU,149,,
YDGA_BACSU,80,,,QOR2_ECOLI,286,,,P96216_MYCTU,108,,
YDGF_BACSU,458,,,PXPC_ECOLI,310,,,Q7ARS9_MYCTU,390,,
YDGD_BACSU,114,,,RAPZ_ECOLI,284,,,P95203_MYCTU,134,,
YBAR_BACSU,478,,,RAPA_ECOLI,968,,,Q6MWX6_MYCTU,82,,
YBBA_BACSU,250,,,RIBF_ECOLI,313,,,I6Y1V1_MYCTU,162,,
YBBK_BACSU,151,,,RIHA_ECOLI,311,,,O53623_MYCTU,201,,
YBFI_BACSU,275,,,RNC_ECOLI,226,,,O53317_MYCTU,208,,
YACL_BACSU,366,,,RUTB_ECOLI,230,,,O05776_MYCTU,150,,
YLAI_BACSU,69,,,SODF_ECOLI,193,,,Q6MX20_MYCTU,67,,
YKOD_BACSU,547,,,TAUA_ECOLI,320,,,O65935_MYCTU,185,,
YOKL_BACSU,177,,,PBPA_ECOLI,850,,,O33198_MYCTU,393,,
YKOE_BACSU,199,,,PFLA_ECOLI,246,,,O86327_MYCTU,126,,
YLYB_BACSU,303,,,PUR2_ECOLI,429,,,O06807_MYCTU,421,,
YKTD_BACSU,304,,,RECA_ECOLI,353,,,P96400_MYCTU,442,,
YOKC_BACSU,171,,,REM_ECOLI,83,,,O06376_MYCTU,241,,
YFJF_BACSU,109,,,RECX_ECOLI,166,,,I6YGU1_MYCTU,188,,
YFIU_BACSU,518,,,RFAZ_ECOLI,283,,,I6Y936_MYCTU,99,,
YKUE_BACSU,286,,,RFAF_ECOLI,348,,,O06803_MYCTU,428,,
YKVI_BACSU,347,,,RHAT_ECOLI,344,,,O06238_MYCTU,137,,
YKCB_BACSU,716,,,RLMKL_ECOLI,702,,,L0T243_MYCTU,262,,
YFJM_BACSU,150,,,RMF_ECOLI,55,,,P71924_MYCTU,333,,
YOAO_BACSU,162,,,RS19_ECOLI,92,,,O06773_MYCTU,57,,
YITS_BACSU,283,,,SBCD_ECOLI,400,,,Q6MX04_MYCTU,590,,
YOPB_BACSU,75,,,RUTF_ECOLI,164,,,O53469_MYCTU,119,,
YFKF_BACSU,391,,,RSPR_ECOLI,228,,,I6Y293_MYCTU,373,,
YHEA_BACSU,117,,,SGCC_ECOLI,437,,,O53199_MYCTU,97,,
YOQD_BACSU,251,,,SGRT_ECOLI,43,,,O07437_MYCTU,615,,
YORQ_BACSU,51,,,SQASE_ECOLI,678,,,Q79FG2_MYCTU,143,,
YNAB_BACSU,144,,,5DNU_ECOLI,199,,,O06820_MYCTU,141,,
